node,in_degree,out_degree,pagerank,betweenness,clustering
mwangi_githua,0,1,2.7697995404409414e-05,0.0,0.0
duncannyamai98,0,4,2.7697995404409414e-05,0.0,0.0
bovinta,0,1,2.7697995404409414e-05,0.0,0.0
abalakinyuaa,0,1,2.7697995404409414e-05,0.0,0.0
marcuswambura,0,1,2.7697995404409414e-05,0.0,0.0
debratalai,0,2,2.7697995404409414e-05,0.0,0.0
evey_b,0,4,2.7697995404409414e-05,0.0,0.0
entonykagu,0,6,2.7697995404409414e-05,0.0,0.0
sublimemass,0,1,2.7697995404409414e-05,0.0,0.0
hadassa70341121,0,4,2.7697995404409414e-05,0.0,0.0
duntemtopsha,0,5,2.7697995404409414e-05,0.0,0.0
1clinton2,0,4,2.7697995404409414e-05,0.0,0.0
omambia_benson,0,2,2.7697995404409414e-05,0.0,0.0
karatukush,0,1,2.7697995404409414e-05,0.0,0.0
evanskarura,0,2,2.7697995404409414e-05,0.0,0.0
brysonmwamburi,0,2,2.7697995404409414e-05,0.0,0.0
e8thmanspeak,0,1,2.7697995404409414e-05,0.0,0.0
maryjanemwanza,0,4,2.7697995404409414e-05,0.0,0.0
m_robber,0,4,2.7697995404409414e-05,0.0,0.0
jessey_walter,0,1,2.7697995404409414e-05,0.0,0.0
kamuohi,0,1,2.7697995404409414e-05,0.0,0.0
doornvoste,0,3,2.7697995404409414e-05,0.0,0.0
collinsjohari,0,1,2.7697995404409414e-05,0.0,0.0
akoth_ouda,0,6,2.7697995404409414e-05,0.0,0.0
yobranic_kim,0,2,2.7697995404409414e-05,0.0,0.0
kefafury,0,2,2.7697995404409414e-05,0.0,0.0
_mulandi_89,0,8,2.7697995404409414e-05,0.0,0.0
_dharmalie,0,4,2.7697995404409414e-05,0.0,0.0
francis81946798,0,1,2.7697995404409414e-05,0.0,0.0
musawambugu,0,4,2.7697995404409414e-05,0.0,0.0
galgenious,0,1,2.7697995404409414e-05,0.0,0.0
chestermuema,0,2,2.7697995404409414e-05,0.0,0.0
archimedes47585,0,1,2.7697995404409414e-05,0.0,0.0
jdraillers_,0,1,2.7697995404409414e-05,0.0,0.0
moffat_mof,0,1,2.7697995404409414e-05,0.0,0.0
lucynjo1,0,1,2.7697995404409414e-05,0.0,0.0
kijanafulani,0,1,2.7697995404409414e-05,0.0,0.0
ellielelayanis,0,1,2.7697995404409414e-05,0.0,0.0
ennstrendz254,0,1,2.7697995404409414e-05,0.0,0.0
iamkrope,0,2,2.7697995404409414e-05,0.0,0.0
ogutu_achieng,0,2,2.7697995404409414e-05,0.0,0.0
ndanukitonga,0,2,2.7697995404409414e-05,0.0,0.0
social_misfitty,0,6,2.7697995404409414e-05,0.0,0.06666666666666667
mad_king44,0,6,2.7697995404409414e-05,0.0,0.13333333333333333
samwel_mur87658,0,1,2.7697995404409414e-05,0.0,0.0
lizziemwai,0,3,2.7697995404409414e-05,0.0,0.0
wanjamafitaa,0,1,2.7697995404409414e-05,0.0,0.0
wainaina_john,0,2,2.7697995404409414e-05,0.0,0.0
skiruti,0,6,2.7697995404409414e-05,0.0,0.0
muthuikirani,0,1,2.7697995404409414e-05,0.0,0.0
claratorome,0,1,2.7697995404409414e-05,0.0,0.0
majiradrops,0,2,2.7697995404409414e-05,0.0,0.0
mzungu_ke,0,1,2.7697995404409414e-05,0.0,0.0
nduva_anthoni,0,2,2.7697995404409414e-05,0.0,0.0
jumaholelah,0,6,2.7697995404409414e-05,0.0,0.0
nawazinho,0,2,2.7697995404409414e-05,0.0,0.0
shiqoh_waithaka,0,2,2.7697995404409414e-05,0.0,0.0
itsellynba,0,2,2.7697995404409414e-05,0.0,0.0
munene012,0,5,2.7697995404409414e-05,0.0,0.0
caleh_m,0,8,2.7697995404409414e-05,0.0,0.047619047619047616
silecommsltd,0,1,2.7697995404409414e-05,0.0,0.0
isaacsshiro,0,2,2.7697995404409414e-05,0.0,0.0
kimdollarz,0,3,2.7697995404409414e-05,0.0,0.0
abalaaaaaaaa,0,1,2.7697995404409414e-05,0.0,0.0
julieanyango2,0,4,2.7697995404409414e-05,0.0,0.16666666666666666
janetmacharia,0,1,2.7697995404409414e-05,0.0,0.0
kenya_yetusote,0,1,2.7697995404409414e-05,0.0,0.0
emperorshaker,0,2,2.7697995404409414e-05,0.0,0.0
ranaldini,0,1,2.7697995404409414e-05,0.0,0.0
__munene,0,2,2.7697995404409414e-05,0.0,0.0
allanpolycap,0,8,2.7697995404409414e-05,0.0,0.0
mickeyy254,0,6,2.7697995404409414e-05,0.0,0.0
kevinvoske,0,2,2.7697995404409414e-05,0.0,0.0
caesari__,0,1,2.7697995404409414e-05,0.0,0.0
bencil254,0,3,2.7697995404409414e-05,0.0,0.0
k__mugz,0,1,2.7697995404409414e-05,0.0,0.0
boaz_mittoh,0,1,2.7697995404409414e-05,0.0,0.0
otengowelling1,0,2,2.7697995404409414e-05,0.0,0.0
gakut995,0,1,2.7697995404409414e-05,0.0,0.0
vinchenzowan,0,2,2.7697995404409414e-05,0.0,0.0
ron_oduor,0,1,2.7697995404409414e-05,0.0,0.0
michellemalonza,0,1,2.7697995404409414e-05,0.0,0.0
elvis_minera,0,7,2.7697995404409414e-05,0.0,0.0
kenai254,0,1,2.7697995404409414e-05,0.0,0.0
branneyyyy,0,1,2.7697995404409414e-05,0.0,0.0
ziwaninairobi,0,1,2.7697995404409414e-05,0.0,0.0
mainaminor,0,1,2.7697995404409414e-05,0.0,0.0
wangari_mm,0,5,2.7697995404409414e-05,0.0,0.0
kiss101me2,0,4,2.7697995404409414e-05,0.0,0.0
erickasaria,0,4,2.7697995404409414e-05,0.0,0.0
vii_babeg,0,1,2.7697995404409414e-05,0.0,0.0
limentuga,0,7,2.7697995404409414e-05,0.0,0.09523809523809523
itseldani,0,8,2.7697995404409414e-05,0.0,0.10714285714285714
javanda25,0,4,2.7697995404409414e-05,0.0,0.0
deejayesky,0,4,2.7697995404409414e-05,0.0,0.0
sam_kamau,0,1,2.7697995404409414e-05,0.0,0.0
lord_hufflepuff,0,1,2.7697995404409414e-05,0.0,0.0
misskavumbi,0,1,2.7697995404409414e-05,0.0,0.0
wahengayouths,0,1,2.7697995404409414e-05,0.0,0.0
samiha_ali23,0,1,2.7697995404409414e-05,0.0,0.0
didfusion,0,2,2.7697995404409414e-05,0.0,0.0
_kinuthia96,0,1,2.7697995404409414e-05,0.0,0.0
itsaboutkenya,0,1,2.7697995404409414e-05,0.0,0.0
tsuliatetwe,0,10,2.7697995404409414e-05,0.0,0.03571428571428571
wesley_owes,0,3,2.7697995404409414e-05,0.0,0.0
nickwillian1,0,5,2.7697995404409414e-05,0.0,0.0
only1dennoh,0,2,2.7697995404409414e-05,0.0,0.0
dalmasmaroa,0,1,2.7697995404409414e-05,0.0,0.0
kaiwa_nzomo,0,1,2.7697995404409414e-05,0.0,0.0
alexalvani,0,1,2.7697995404409414e-05,0.0,0.0
khanmfalme,0,16,2.7697995404409414e-05,0.0,0.01904761904761905
mgasizwa_muguti,0,5,2.7697995404409414e-05,0.0,0.0
dan99053,0,1,2.7697995404409414e-05,0.0,0.0
george3048,0,1,2.7697995404409414e-05,0.0,0.0
katwwa2,0,1,2.7697995404409414e-05,0.0,0.0
nancy2rob,0,2,2.7697995404409414e-05,0.0,0.0
rebeccankamau,0,3,2.7697995404409414e-05,0.0,0.0
sh13946richie10,0,3,2.7697995404409414e-05,0.0,0.0
vinnymongare,0,4,2.7697995404409414e-05,0.0,0.0
kipronogeofrey,0,5,2.7697995404409414e-05,0.0,0.0
kamaru_mathenge,0,1,2.7697995404409414e-05,0.0,0.0
otienoh_004,0,1,2.7697995404409414e-05,0.0,0.0
collinsmasawa,0,2,2.7697995404409414e-05,0.0,0.0
rsyombua_k,0,1,2.7697995404409414e-05,0.0,0.0
steppa_mr,0,7,2.7697995404409414e-05,0.0,0.09523809523809523
aongwae,0,2,2.7697995404409414e-05,0.0,0.0
ruth__mbugua,0,3,2.7697995404409414e-05,0.0,0.0
kiriankialex1,0,1,2.7697995404409414e-05,0.0,0.0
omaoenock,0,7,2.7697995404409414e-05,0.0,0.0
kibe_wagitau,0,4,2.7697995404409414e-05,0.0,0.0
antony_nderitu,0,10,2.7697995404409414e-05,0.0,0.0
memolasty,0,1,2.7697995404409414e-05,0.0,0.0
erickthoya2,0,1,2.7697995404409414e-05,0.0,0.0
muthusikimeu,0,2,2.7697995404409414e-05,0.0,0.0
_bonniekihiu,0,1,2.7697995404409414e-05,0.0,0.0
geombu,0,2,2.7697995404409414e-05,0.0,0.0
brenda_mungai,0,2,2.7697995404409414e-05,0.0,0.0
onkwarekevin,0,1,2.7697995404409414e-05,0.0,0.0
hazarito_dennis,0,6,2.7697995404409414e-05,0.0,0.0
murimimwihaki,0,2,2.7697995404409414e-05,0.0,0.0
petergikundi,0,1,2.7697995404409414e-05,0.0,0.0
majjormwangi,0,2,2.7697995404409414e-05,0.0,0.0
allanoh94,0,3,2.7697995404409414e-05,0.0,0.0
abalawilliam,0,1,2.7697995404409414e-05,0.0,0.0
dogjmunu,0,3,2.7697995404409414e-05,0.0,0.0
shikuanne,0,2,2.7697995404409414e-05,0.0,0.0
asweetpoison1,0,1,2.7697995404409414e-05,0.0,0.0
douglaswahome,0,3,2.7697995404409414e-05,0.0,0.0
_briandulo_,0,3,2.7697995404409414e-05,0.0,0.0
ayienda_1,0,1,2.7697995404409414e-05,0.0,0.0
kiplimo_briank,0,2,2.7697995404409414e-05,0.0,0.0
munyigoro,0,1,2.7697995404409414e-05,0.0,0.0
1glan,0,1,2.7697995404409414e-05,0.0,0.0
ctenai,0,3,2.7697995404409414e-05,0.0,0.0
absaahalake,0,2,2.7697995404409414e-05,0.0,0.0
somekenyandude,0,3,2.7697995404409414e-05,0.0,0.0
sirdukke,0,1,2.7697995404409414e-05,0.0,0.0
deepseekall,0,1,2.7697995404409414e-05,0.0,0.0
shogunshamwama,0,1,2.7697995404409414e-05,0.0,0.0
jackienosim,0,2,2.7697995404409414e-05,0.0,0.0
mutindihellen5,0,1,2.7697995404409414e-05,0.0,0.0
muundohai_ke,0,2,2.7697995404409414e-05,0.0,0.0
nimomukami,0,1,2.7697995404409414e-05,0.0,0.0
themaapundit,0,1,2.7697995404409414e-05,0.0,0.0
edgarlamu,0,2,2.7697995404409414e-05,0.0,0.0
josephmutisoh,0,2,2.7697995404409414e-05,0.0,0.0
novconquer_254,0,7,2.7697995404409414e-05,0.0,0.047619047619047616
dd38c7d577eb453,0,1,2.7697995404409414e-05,0.0,0.0
terervinny,0,1,2.7697995404409414e-05,0.0,0.0
yesiamarchie,0,2,2.7697995404409414e-05,0.0,0.0
karimu_sage,0,4,2.7697995404409414e-05,0.0,0.0
edwinokomo,0,1,2.7697995404409414e-05,0.0,0.0
glenn_tonny,0,1,2.7697995404409414e-05,0.0,0.0
dktei,0,1,2.7697995404409414e-05,0.0,0.0
mikemnaa1,0,3,2.7697995404409414e-05,0.0,0.0
m__rumbi,0,8,2.7697995404409414e-05,0.0,0.047619047619047616
wyzz00,0,2,2.7697995404409414e-05,0.0,0.0
kennechalo,0,1,2.7697995404409414e-05,0.0,0.0
munene_linturi,0,2,2.7697995404409414e-05,0.0,0.0
ashizpauliz,0,7,2.7697995404409414e-05,0.0,0.0
kingolley,0,3,2.7697995404409414e-05,0.0,0.0
bill_migosi,0,1,2.7697995404409414e-05,0.0,0.0
_0marrrrr,0,5,2.7697995404409414e-05,0.0,0.0
iikirui,0,1,2.7697995404409414e-05,0.0,0.0
freedomcivility,0,1,2.7697995404409414e-05,0.0,0.0
newkenyarise,0,1,2.7697995404409414e-05,0.0,0.0
kavsmwenswa,0,3,2.7697995404409414e-05,0.0,0.3333333333333333
itsdefinitelymi,0,2,2.7697995404409414e-05,0.0,0.0
wargez_,0,1,2.7697995404409414e-05,0.0,0.0
drivenby_spite,0,3,2.7697995404409414e-05,0.0,0.3333333333333333
dmkadventures,0,1,2.7697995404409414e-05,0.0,0.0
sharono7740,0,10,2.7697995404409414e-05,0.0,0.0
gicheha_,0,1,2.7697995404409414e-05,0.0,0.0
millanmchoko,0,1,2.7697995404409414e-05,0.0,0.0
conniekenya,0,4,2.7697995404409414e-05,0.0,0.0
edgarke_,0,3,2.7697995404409414e-05,0.0,0.0
nestatray,0,1,2.7697995404409414e-05,0.0,0.0
erastus987,0,11,2.7697995404409414e-05,0.0,0.0
wadee254,0,3,2.7697995404409414e-05,0.0,0.0
mikephy__,0,5,2.7697995404409414e-05,0.0,0.0
lemmy_gitonga28,0,1,2.7697995404409414e-05,0.0,0.0
nuroej,0,1,2.7697995404409414e-05,0.0,0.0
genkirui,0,2,2.7697995404409414e-05,0.0,0.0
obadiah34860,0,8,2.7697995404409414e-05,0.0,0.03571428571428571
kenyanbulletin_,0,1,2.7697995404409414e-05,0.0,0.0
jamesmw18575004,0,2,2.7697995404409414e-05,0.0,0.0
shebahshaheeda,0,1,2.7697995404409414e-05,0.0,0.0
nasiboduba,0,4,2.7697995404409414e-05,0.0,0.0
_mickey_019,0,2,2.7697995404409414e-05,0.0,0.0
nadzfabsy,0,3,2.7697995404409414e-05,0.0,0.0
joycnganga,0,3,2.7697995404409414e-05,0.0,0.0
madmwangi,0,7,2.7697995404409414e-05,0.0,0.047619047619047616
nancymilavi,0,2,2.7697995404409414e-05,0.0,0.0
factracks_,0,1,2.7697995404409414e-05,0.0,0.0
wamathia,0,2,2.7697995404409414e-05,0.0,0.0
wothaya_t,0,4,2.7697995404409414e-05,0.0,0.0
omugaomuga1,0,1,2.7697995404409414e-05,0.0,0.0
elvinetinnar,0,5,2.7697995404409414e-05,0.0,0.0
kandu_jnr,0,5,2.7697995404409414e-05,0.0,0.1
lameckmogere,0,1,2.7697995404409414e-05,0.0,0.0
bob_om,0,2,2.7697995404409414e-05,0.0,0.0
aleqy_m1960,0,5,2.7697995404409414e-05,0.0,0.0
hadithi_tales,0,8,2.7697995404409414e-05,0.0,0.0
shaddykym,0,2,2.7697995404409414e-05,0.0,0.0
unbowed991,0,3,2.7697995404409414e-05,0.0,0.0
roskoh_o,0,2,2.7697995404409414e-05,0.0,0.0
jbmundia,0,1,2.7697995404409414e-05,0.0,0.0
it_njeri,0,1,2.7697995404409414e-05,0.0,0.0
henrykarimi,0,1,2.7697995404409414e-05,0.0,0.0
ekatrinamunaz,0,1,2.7697995404409414e-05,0.0,0.0
fred_consult,0,1,2.7697995404409414e-05,0.0,0.0
_caringtonfits_,0,2,2.7697995404409414e-05,0.0,0.0
e_nyachwaya,0,11,2.7697995404409414e-05,0.0,0.0
fidian_tinnie,0,2,2.7697995404409414e-05,0.0,0.0
unclexangi,0,1,2.7697995404409414e-05,0.0,0.0
pogii7400,0,1,2.7697995404409414e-05,0.0,0.0
smallddavidoo,0,1,2.7697995404409414e-05,0.0,0.0
omegaonzy,0,1,2.7697995404409414e-05,0.0,0.0
dexterthedeejay,0,1,2.7697995404409414e-05,0.0,0.0
charliemgenge,0,6,2.7697995404409414e-05,0.0,0.0
pnngatia,0,2,2.7697995404409414e-05,0.0,0.0
jnyakundi,0,50,2.7697995404409414e-05,0.0,0.007346938775510204
theredkibet,0,4,2.7697995404409414e-05,0.0,0.0
stevemuyaz,0,4,2.7697995404409414e-05,0.0,0.0
nyashnkip,0,1,2.7697995404409414e-05,0.0,0.0
nguhi_kabunyi,0,1,2.7697995404409414e-05,0.0,0.0
mithamomutegi19,0,1,2.7697995404409414e-05,0.0,0.0
chirsemwo,0,1,2.7697995404409414e-05,0.0,0.0
milkah__,0,1,2.7697995404409414e-05,0.0,0.0
morrinemwende,0,2,2.7697995404409414e-05,0.0,0.0
tiny_gorretti,0,3,2.7697995404409414e-05,0.0,0.0
ronny87530723,0,1,2.7697995404409414e-05,0.0,0.0
muhashmaina,0,1,2.7697995404409414e-05,0.0,0.0
gbennitez1,0,4,2.7697995404409414e-05,0.0,0.0
charles25444631,0,2,2.7697995404409414e-05,0.0,0.0
omwami001,0,1,2.7697995404409414e-05,0.0,0.0
denis_githuku,0,6,2.7697995404409414e-05,0.0,0.0
stanleymasinde_,0,1,2.7697995404409414e-05,0.0,0.0
fredric73552737,0,3,2.7697995404409414e-05,0.0,0.0
mohelif,0,1,2.7697995404409414e-05,0.0,0.0
jordanskiver,0,1,2.7697995404409414e-05,0.0,0.0
she_politicske,0,1,2.7697995404409414e-05,0.0,0.0
hillhilarious,0,4,2.7697995404409414e-05,0.0,0.0
komboray,0,3,2.7697995404409414e-05,0.0,0.0
nissie_njeri,0,4,2.7697995404409414e-05,0.0,0.0
truphyh,0,1,2.7697995404409414e-05,0.0,0.0
binghidread,0,1,2.7697995404409414e-05,0.0,0.0
thewachirakevo,0,2,2.7697995404409414e-05,0.0,0.0
omondilised_,0,2,2.7697995404409414e-05,0.0,0.0
kennna999,0,1,2.7697995404409414e-05,0.0,0.0
palmshopping,0,1,2.7697995404409414e-05,0.0,0.0
alexbundles,0,1,2.7697995404409414e-05,0.0,0.0
sir6in9,0,4,2.7697995404409414e-05,0.0,0.0
ianmain38566095,0,3,2.7697995404409414e-05,0.0,0.0
fela00496912,0,3,2.7697995404409414e-05,0.0,0.0
oburuortiz,0,2,2.7697995404409414e-05,0.0,0.0
rowen_writer,0,1,2.7697995404409414e-05,0.0,0.0
amwangike,0,2,2.7697995404409414e-05,0.0,0.0
caroline511,0,2,2.7697995404409414e-05,0.0,0.0
kevo_musa86,0,9,2.7697995404409414e-05,0.0,0.0
lebuh_carleb,0,2,2.7697995404409414e-05,0.0,0.0
nissarabdul30,0,2,2.7697995404409414e-05,0.0,0.0
rutty_cleo,0,1,2.7697995404409414e-05,0.0,0.0
munesh_ke,0,3,2.7697995404409414e-05,0.0,0.0
shazisagreen,0,5,2.7697995404409414e-05,0.0,0.0
jkbutnotreally_,0,4,2.7697995404409414e-05,0.0,0.0
nellysesh,0,2,2.7697995404409414e-05,0.0,0.0
jones_650,0,2,2.7697995404409414e-05,0.0,0.0
ngaomark,0,2,2.7697995404409414e-05,0.0,0.0
clenata,0,1,2.7697995404409414e-05,0.0,0.0
king__davie,0,14,2.7697995404409414e-05,0.0,0.0
sirnyumu,0,18,2.7697995404409414e-05,0.0,0.008333333333333333
wenny_derick,0,3,2.7697995404409414e-05,0.0,0.0
danallthewayyy,0,4,2.7697995404409414e-05,0.0,0.0
georgeo99509084,0,1,2.7697995404409414e-05,0.0,0.0
james_mongiti,0,1,2.7697995404409414e-05,0.0,0.0
gakungariel,0,1,2.7697995404409414e-05,0.0,0.0
vincentmtesa,0,5,2.7697995404409414e-05,0.0,0.0
kalemoji,0,1,2.7697995404409414e-05,0.0,0.0
ngarifrancisn,0,3,2.7697995404409414e-05,0.0,0.0
jayne_awuor,0,1,2.7697995404409414e-05,0.0,0.0
govidah_alexis,0,1,2.7697995404409414e-05,0.0,0.0
sufuriayambao14,0,2,2.7697995404409414e-05,0.0,0.0
daveyharley4,0,6,2.7697995404409414e-05,0.0,0.0
barma51933798,0,3,2.7697995404409414e-05,0.0,0.0
lucilleshaye,0,1,2.7697995404409414e-05,0.0,0.0
machariaandre,0,7,2.7697995404409414e-05,0.0,0.0
mutua_nohell,0,1,2.7697995404409414e-05,0.0,0.0
_machariaw,0,2,2.7697995404409414e-05,0.0,0.0
dnabwoba43955,0,1,2.7697995404409414e-05,0.0,0.0
ithe_wa_wambui,0,2,2.7697995404409414e-05,0.0,0.0
onlyokal,0,2,2.7697995404409414e-05,0.0,0.0
johnikahu,0,2,2.7697995404409414e-05,0.0,0.0
duncan_machang,0,2,2.7697995404409414e-05,0.0,0.0
syoxx,0,1,2.7697995404409414e-05,0.0,0.0
beejay_jr,0,2,2.7697995404409414e-05,0.0,0.0
flomoqueruto,0,1,2.7697995404409414e-05,0.0,0.0
tom_skorch,0,2,2.7697995404409414e-05,0.0,0.0
joncaleaf1,0,2,2.7697995404409414e-05,0.0,0.0
abunuuman_,0,1,2.7697995404409414e-05,0.0,0.0
mbugua_muirurik,0,1,2.7697995404409414e-05,0.0,0.0
jehovahs_gal,0,1,2.7697995404409414e-05,0.0,0.0
kui_kihanga,0,3,2.7697995404409414e-05,0.0,0.0
levymmbwanga,0,1,2.7697995404409414e-05,0.0,0.0
every1actually,0,2,2.7697995404409414e-05,0.0,0.0
andbuddie_,0,4,2.7697995404409414e-05,0.0,0.0
deejay_osuku,0,2,2.7697995404409414e-05,0.0,0.0
_ndiba_,0,3,2.7697995404409414e-05,0.0,0.0
bensonlepore,0,6,2.7697995404409414e-05,0.0,0.3
oyaro_kingsley,0,8,2.7697995404409414e-05,0.0,0.0
sociallyerect,0,5,2.7697995404409414e-05,0.0,0.0
altonkataka,0,3,2.7697995404409414e-05,0.0,0.0
dripkamp,0,1,2.7697995404409414e-05,0.0,0.0
yamari2096531,0,2,2.7697995404409414e-05,0.0,0.0
munyuijr,0,1,2.7697995404409414e-05,0.0,0.0
phrost_ke,0,1,2.7697995404409414e-05,0.0,0.0
nganga_quest,0,2,2.7697995404409414e-05,0.0,0.0
karsharzyy,0,1,2.7697995404409414e-05,0.0,0.0
mulwa_gregory,0,2,2.7697995404409414e-05,0.0,0.0
mudhailucky,0,1,2.7697995404409414e-05,0.0,0.0
franklinrimui,0,1,2.7697995404409414e-05,0.0,0.0
frankgathumbi,0,9,2.7697995404409414e-05,0.0,0.0
wnmomanyi,0,1,2.7697995404409414e-05,0.0,0.0
kaphrayra,0,24,2.7697995404409414e-05,0.0,0.011857707509881422
kiriravictor,0,2,2.7697995404409414e-05,0.0,0.0
jillianwangarim,0,1,2.7697995404409414e-05,0.0,0.0
dcmwangi,0,2,2.7697995404409414e-05,0.0,0.0
manyaramd,0,4,2.7697995404409414e-05,0.0,0.0
joy_kioko,0,1,2.7697995404409414e-05,0.0,0.0
mgmwas,0,6,2.7697995404409414e-05,0.0,0.0
wanjikuwandegwa,0,1,2.7697995404409414e-05,0.0,0.0
james_kiaritha,0,1,2.7697995404409414e-05,0.0,0.0
ilbartus,0,1,2.7697995404409414e-05,0.0,0.0
algo_depimienta,0,30,2.7697995404409414e-05,0.0,0.007936507936507936
leroy_shako,0,2,2.7697995404409414e-05,0.0,0.0
faith_saru,0,1,2.7697995404409414e-05,0.0,0.0
petermutua1988,0,1,2.7697995404409414e-05,0.0,0.0
njite8,0,1,2.7697995404409414e-05,0.0,0.0
yoongis99pillow,0,4,2.7697995404409414e-05,0.0,0.0
ms_waweru_,0,2,2.7697995404409414e-05,0.0,0.0
brayoemmanuel,0,1,2.7697995404409414e-05,0.0,0.0
iam_kimathi1,0,1,2.7697995404409414e-05,0.0,0.0
mudfishkenya,0,2,2.7697995404409414e-05,0.0,0.0
kelvin__kamau,0,1,2.7697995404409414e-05,0.0,0.0
joemiano30,0,2,2.7697995404409414e-05,0.0,0.0
kanani_lilian,0,5,2.7697995404409414e-05,0.0,0.0
_vwkimiti,0,1,2.7697995404409414e-05,0.0,0.0
eric_sirma,0,2,2.7697995404409414e-05,0.0,0.0
sarahcarolsara,0,13,2.7697995404409414e-05,0.0,0.01282051282051282
josefmbugua,0,2,2.7697995404409414e-05,0.0,0.0
willie_madisha,0,2,2.7697995404409414e-05,0.0,0.0
karanih_,0,1,2.7697995404409414e-05,0.0,0.0
chair4ever,0,1,2.7697995404409414e-05,0.0,0.0
santanakamau,0,3,2.7697995404409414e-05,0.0,0.0
i_amkeli,0,6,2.7697995404409414e-05,0.0,0.0
kidreezy5,0,1,2.7697995404409414e-05,0.0,0.0
careyf_,0,1,2.7697995404409414e-05,0.0,0.0
oluochodon1042,0,1,2.7697995404409414e-05,0.0,0.0
billy_maina,0,3,2.7697995404409414e-05,0.0,0.0
itzali_shepherd,0,4,2.7697995404409414e-05,0.0,0.0
kiarie_knk,0,1,2.7697995404409414e-05,0.0,0.0
wairagupaul2,0,1,2.7697995404409414e-05,0.0,0.0
sir_ngigi,0,2,2.7697995404409414e-05,0.0,0.0
kehl_kelvin,0,2,2.7697995404409414e-05,0.0,0.0
nairobi_techs,0,1,2.7697995404409414e-05,0.0,0.0
jaymwas__,0,8,2.7697995404409414e-05,0.0,0.0
richieoketch,0,1,2.7697995404409414e-05,0.0,0.0
tia_de_jane,0,5,2.7697995404409414e-05,0.0,0.0
sakaclinical,0,1,2.7697995404409414e-05,0.0,0.0
boyiebryan,0,2,2.7697995404409414e-05,0.0,0.0
dngethe_k,0,1,2.7697995404409414e-05,0.0,0.0
josephokumu7,0,7,2.7697995404409414e-05,0.0,0.0
drizzylowe,0,3,2.7697995404409414e-05,0.0,0.0
real_ag7,0,1,2.7697995404409414e-05,0.0,0.0
truthhubke,0,2,2.7697995404409414e-05,0.0,0.0
wachira_wagi2gi,0,1,2.7697995404409414e-05,0.0,0.0
mtushshaib,0,1,2.7697995404409414e-05,0.0,0.0
nimo_shaz,0,1,2.7697995404409414e-05,0.0,0.0
sammiessi,0,2,2.7697995404409414e-05,0.0,0.0
asiyahope,0,1,2.7697995404409414e-05,0.0,0.0
mainabrand,0,1,2.7697995404409414e-05,0.0,0.0
humanitarianju1,0,3,2.7697995404409414e-05,0.0,0.0
bayatodhiambo4,0,1,2.7697995404409414e-05,0.0,0.0
lordkastone,0,3,2.7697995404409414e-05,0.0,0.0
djwilscot,0,3,2.7697995404409414e-05,0.0,0.0
mutheu_glory,0,8,2.7697995404409414e-05,0.0,0.0
nyandika_254,0,2,2.7697995404409414e-05,0.0,0.0
mungutiian1,0,4,2.7697995404409414e-05,0.0,0.0
jeffreyngetich,0,2,2.7697995404409414e-05,0.0,0.0
omitto4,0,3,2.7697995404409414e-05,0.0,0.0
gkaroki,0,2,2.7697995404409414e-05,0.0,0.0
mercyngeny7,0,1,2.7697995404409414e-05,0.0,0.0
mw3ndia,0,1,2.7697995404409414e-05,0.0,0.0
dennisndegwa3,0,11,2.7697995404409414e-05,0.0,0.022222222222222223
kuigathere,0,1,2.7697995404409414e-05,0.0,0.0
nelsonvikiru,0,2,2.7697995404409414e-05,0.0,0.0
djemvy319,0,2,2.7697995404409414e-05,0.0,0.0
glorykemeii,0,10,2.7697995404409414e-05,0.0,0.0
noir__ghost,0,1,2.7697995404409414e-05,0.0,0.0
carlosderryy,0,1,2.7697995404409414e-05,0.0,0.0
omwamimanu,0,3,2.7697995404409414e-05,0.0,0.0
jeanszzn,0,2,2.7697995404409414e-05,0.0,0.0
thigaradavid,0,2,2.7697995404409414e-05,0.0,0.0
marshmaxis,0,2,2.7697995404409414e-05,0.0,0.0
kmucheru1,0,2,2.7697995404409414e-05,0.0,0.0
mr_maina,0,3,2.7697995404409414e-05,0.0,0.0
byloh129,0,2,2.7697995404409414e-05,0.0,0.0
arapchakina,0,1,2.7697995404409414e-05,0.0,0.0
lucyeli40284906,0,1,2.7697995404409414e-05,0.0,0.0
martinkilonzi1,0,2,2.7697995404409414e-05,0.0,0.0
wailer1638,0,1,2.7697995404409414e-05,0.0,0.0
furher_ian,0,2,2.7697995404409414e-05,0.0,0.0
ak_econs,0,2,2.7697995404409414e-05,0.0,0.0
kantaiphil,0,1,2.7697995404409414e-05,0.0,0.0
sylviakies,0,2,2.7697995404409414e-05,0.0,0.0
icyjoe_,0,1,2.7697995404409414e-05,0.0,0.0
machariajameson,0,4,2.7697995404409414e-05,0.0,0.0
charliecharlse,0,1,2.7697995404409414e-05,0.0,0.0
ck_ara03,0,1,2.7697995404409414e-05,0.0,0.0
thogonoi_,0,2,2.7697995404409414e-05,0.0,0.0
aliyah00001,0,1,2.7697995404409414e-05,0.0,0.0
kelvinkimani5,0,1,2.7697995404409414e-05,0.0,0.0
nilidhani,0,4,2.7697995404409414e-05,0.0,0.0
feelowoyunge,0,1,2.7697995404409414e-05,0.0,0.0
duncan_katheke,0,2,2.7697995404409414e-05,0.0,0.0
harbat_,0,5,2.7697995404409414e-05,0.0,0.16666666666666666
